Temperature (°C),pH,TDS (ppm),EC (NTU),Quality,Quality Description
4.784486131138365,6.148499650469158,935.5750402306265,18.343131245577215,Unacceptable,Water is not suitable for consumption.
47.297927704946915,6.349058290747108,260.80718485802447,28.85264940819685,Unacceptable,Water is not suitable for consumption.
10.597105783423839,8.000449048456957,838.1998824563977,67.25476416759105,Poor,Water is of poor quality and may require significant treatment.
43.87501701023188,8.278613285559214,583.6776213277524,23.871618970307495,Poor,Water is of poor quality and may require significant treatment.
23.025025308807272,7.818035258769727,376.342896282674,61.17401942123229,Poor,Water is of poor quality and may require significant treatment.
18.696630431977617,8.981013381519736,743.0236462342026,53.60311151528828,Unacceptable,Water is not suitable for consumption.
27.32210787219894,6.885450650998353,879.9794655163761,62.69570016400288,Poor,Water is of poor quality and may require significant treatment.
15.202133617304275,6.574993233150762,486.3871375065264,1.0515743277700218,Good,"Water is suitable for consumption, but may require treatment."
37.407179255304584,6.127367930018763,793.7209356530516,36.82089337387321,Unacceptable,Water is not suitable for consumption.
45.54720032485468,6.848541795654625,13.231479071773355,53.588873178120565,Excellent,Water is of exceptional quality.
9.687504228292093,8.581455075063372,457.034145651437,12.121570639897982,Unacceptable,Water is not suitable for consumption.
34.004867590797886,6.164381017770193,144.8784713383645,86.21083967239788,Unacceptable,Water is not suitable for consumption.
5.328762398763831,7.731346531066795,982.2304439955275,12.5382298721743,Poor,Water is of poor quality and may require significant treatment.
6.957001149438474,7.360689102475579,846.2966971898696,3.765456740817763,Poor,Water is of poor quality and may require significant treatment.
43.48687974581901,8.318265468726517,546.0454989026638,70.72492313969029,Poor,Water is of poor quality and may require significant treatment.
22.93818647737594,6.9153821599228396,824.9039918231935,32.443465025173246,Poor,Water is of poor quality and may require significant treatment.
28.707083686766698,6.271860412018072,557.2236929128109,54.622460934519104,Unacceptable,Water is not suitable for consumption.
49.424175409593595,6.148844642947035,121.38688033626809,7.928261647241053,Unacceptable,Water is not suitable for consumption.
38.65685480957636,6.705966372945606,510.47967418914976,29.491896107460246,Moderate,"Water is acceptable, but may have some impurities."
24.50759304037109,6.908027382353957,146.61923295701408,85.45103267990045,Excellent,Water is of exceptional quality.
28.601047276835196,6.172609265739902,938.1655404066122,22.092389115901945,Unacceptable,Water is not suitable for consumption.
13.073763274440003,7.062287505172909,124.75096143347064,46.273560094774325,Excellent,Water is of exceptional quality.
22.66044576427278,6.497879224748435,817.9851144645642,3.2685724012636808,Unacceptable,Water is not suitable for consumption.
8.354063805375583,6.8127707230100665,765.6997090489197,62.51032783927452,Moderate,"Water is acceptable, but may have some impurities."
30.10651409061446,7.352147916436395,490.54338516031646,43.09394385193235,Good,"Water is suitable for consumption, but may require treatment."
32.472963082462606,8.678875826706,247.46187839371981,81.49020820316795,Unacceptable,Water is not suitable for consumption.
4.552931846258279,8.969510958517214,531.4059903899383,32.75988099187618,Unacceptable,Water is not suitable for consumption.
11.92897302459343,7.700192380454216,421.30963307737045,59.1808418471647,Poor,Water is of poor quality and may require significant treatment.
28.46330050775293,6.895457416342234,748.7311855317156,55.87934523132958,Moderate,"Water is acceptable, but may have some impurities."
21.578256872649206,6.279689057495701,208.51627434275056,94.58083687913992,Unacceptable,Water is not suitable for consumption.
8.244850490176503,8.158657164296624,516.696648404386,68.38127539179372,Poor,Water is of poor quality and may require significant treatment.
49.95625145481279,7.544533951760622,734.0934901519848,59.852580468885904,Poor,Water is of poor quality and may require significant treatment.
2.1460534753699023,8.805473453803607,734.3964132817473,67.73579934677475,Unacceptable,Water is not suitable for consumption.
25.951881351524808,6.553529778354751,542.5430065615722,95.00925627175918,Moderate,"Water is acceptable, but may have some impurities."
4.2394697044650655,8.76706222667,31.37157452898398,89.2836216768999,Unacceptable,Water is not suitable for consumption.
30.526009682931832,8.562567415061775,480.73821376443817,12.483492329353819,Unacceptable,Water is not suitable for consumption.
45.227522976097355,7.69773226923361,841.9962222297022,73.033699526559,Poor,Water is of poor quality and may require significant treatment.
0.5892052584870355,6.370030400270272,553.6545729371448,17.063026944676018,Unacceptable,Water is not suitable for consumption.
28.605577910579676,8.398664278484702,578.5445344445359,54.5771616779664,Poor,Water is of poor quality and may require significant treatment.
48.578437007793084,6.0350071594129755,871.9929035580591,42.39248338669063,Unacceptable,Water is not suitable for consumption.
49.150843758096336,7.572149389366469,774.292318846742,17.866776014604092,Poor,Water is of poor quality and may require significant treatment.
33.4788886899868,8.94107082213102,121.4377381061329,72.92526930070774,Unacceptable,Water is not suitable for consumption.
37.50341000718482,8.20345983433062,108.23838021160948,23.179105502488028,Poor,Water is of poor quality and may require significant treatment.
26.61143504866372,8.828585224426359,514.6117881133082,79.87328856112806,Unacceptable,Water is not suitable for consumption.
0.3297151314563429,8.881999456412384,593.9641729006498,96.24043495364428,Unacceptable,Water is not suitable for consumption.
17.211543755754427,6.1575699002450905,576.0321036083395,65.28853790873083,Unacceptable,Water is not suitable for consumption.
15.853386323811113,7.601064694859674,532.3690836713257,74.5974029977748,Poor,Water is of poor quality and may require significant treatment.
2.2138319954051857,6.112743714158681,6.34406935018883,47.07853028284432,Unacceptable,Water is not suitable for consumption.
27.445054487215355,7.418365512352428,476.68161801802734,37.56468367241999,Good,"Water is suitable for consumption, but may require treatment."
28.961424295917816,7.464145040165415,286.57024308113154,59.370072363369594,Excellent,Water is of exceptional quality.
3.6617464608143635,6.438893979191056,858.7521016295308,74.28061976020139,Unacceptable,Water is not suitable for consumption.
25.350812931635986,7.197242752491934,132.30532898114433,58.7578720759277,Excellent,Water is of exceptional quality.
11.558414658895998,8.836124372336183,814.6834004710789,69.0576972652579,Unacceptable,Water is not suitable for consumption.
6.893513493056153,6.236818739625276,776.1212903942053,88.2774981813296,Unacceptable,Water is not suitable for consumption.
49.506377222256845,8.85359309691974,323.6726638548658,92.24316760022494,Unacceptable,Water is not suitable for consumption.
39.95032817079741,6.363091914627061,325.7666334164083,91.61745535908607,Unacceptable,Water is not suitable for consumption.
5.788298328989,8.039367383908289,763.5048264830892,60.19696207846229,Poor,Water is of poor quality and may require significant treatment.
19.4451632848057,7.62003488694769,524.7349433637562,38.2457126145762,Poor,Water is of poor quality and may require significant treatment.
19.39318331272314,7.3664122674625645,302.7722949278965,48.57732287195844,Good,"Water is suitable for consumption, but may require treatment."
21.045007307473295,7.365148813708237,375.8485534214091,32.228454436682256,Good,"Water is suitable for consumption, but may require treatment."
43.57603150971074,6.330607913243823,284.2894870380319,16.103462526440527,Unacceptable,Water is not suitable for consumption.
16.728888490711647,7.58498144678224,584.3794849797417,68.86741298946284,Poor,Water is of poor quality and may require significant treatment.
32.27282341062575,7.131846812934231,740.6187500294759,25.370830356132245,Moderate,"Water is acceptable, but may have some impurities."
3.391857704430273,8.135253334093107,228.40697858091917,83.96181277487094,Poor,Water is of poor quality and may require significant treatment.
26.2185801122234,6.801159665211191,701.5719218604719,91.9662885877958,Moderate,"Water is acceptable, but may have some impurities."
21.847468325444186,6.3726317277267395,901.5005809742631,17.11447476584398,Unacceptable,Water is not suitable for consumption.
8.600008009047698,7.888604519356699,143.17586630254954,86.17763498810214,Poor,Water is of poor quality and may require significant treatment.
10.677818435388497,6.260019841586215,617.279244762645,14.428766579698282,Unacceptable,Water is not suitable for consumption.
22.7919377717156,6.119890843521697,626.4822686796598,9.120923723662255,Unacceptable,Water is not suitable for consumption.
46.518534028401056,8.585036512572097,404.7499123518923,69.64979004184748,Unacceptable,Water is not suitable for consumption.
26.38897883128467,8.22221293131597,960.2925075010397,46.19711570408186,Poor,Water is of poor quality and may require significant treatment.
39.98866654741014,7.725962637470681,561.6040119505335,89.77507280144918,Poor,Water is of poor quality and may require significant treatment.
43.565275932028875,8.905496438913955,752.6493726965135,37.47915991885304,Unacceptable,Water is not suitable for consumption.
28.61110982605869,8.880187780351855,585.7556672978131,50.75153180652756,Unacceptable,Water is not suitable for consumption.
36.01698118525087,8.687763583932593,887.3636549958621,63.308669374892304,Unacceptable,Water is not suitable for consumption.
